,0,1
237,"As I lie in the desert
Longing to be picked back up
I lift my eyes to heaven
And I call your name aloud

Can you make it beautiful?
Can you help me love this place?
'Cause I feel inadequate
For the trial that I face

But I'd give all I know to be called a child of yours
Though it may cost my soul I can't think of wanting more
Wanting more

You're my cool refreshing fountain
When the desert air is warm
You're my tall and mighty mountain
In the middle of the storm

Can you make it beautiful?
Can you help me change my view?
'Cause I feel inadequate
But I feel much closer to you

And I'd give all I know, to be called a child of yours
Though it may cost my soul, I can't think of wanting more
And I would give all I know, to be called a child of yours
Though it may cost my soul, I can't think of wanting more

Can you make me beautiful?
Can you help me love this face?
'But I won't give up the race",christian
238,"[Verse 1:]
Don't know how it is you looked at me
And saw the person that I could be
Awakening my heart
Breaking through the dark
Suddenly your grace

[Chorus:]
Like sunlight burning at midnight
Making my life something so beautiful, beautiful
Mercy reaching to save me
All that I need you are so beautiful, beautiful

[Verse 2:]
Now there's a joy inside I can't contain
But even perfect days can end in rain
And though it's pouring down
I see you through the clouds
Shining on my face

[Chorus]
Like sunlight burning at midnight
Making my life something so beautiful, beautiful
Mercy reaching to save me
All that I need you are so beautiful, beautiful

[Bridge:]
I have come undone
But I have just begun
Changing by your grace

[Chorus x2]
Like sunlight burning at midnight
Making my life something so beautiful, beautiful
Mercy reaching to save me
All that I need you are so beautiful, beautiful",christian
239,"Don't know how it is you looked at me
And saw the person that I could be
Awakening my heart
Breaking throughout the dark
Suddenly your grace

Like sunlight burning at midnight
Making my life something so
Beautiful, Beautiful
Mercy reaching to save me
All I need
You are so
Beautiful, Beautiful

Now there's a joy inside I can't contain
But even perfect days can end in rain
And though it's pouring down
I'll see you through clouds
Shining on my face

Like sunlight burning at midnight
Making my life something so
Beautiful, Beautiful
Mercy reaching to save me
All I need
You are so
Beautiful, Beautiful

I have come undone
But I have just begun
Changing by your grace

Like sunlight burning at midnight
Making my life something so
Beautiful, Beautiful
Mercy reaching to save me
All I need
You are so
Beautiful, Beautiful

Like sunlight burning at midnight
Making my life something so
Beautiful, Beautiful
Mercy reaching to save me
All I need
You are so
Beautiful, Beautiful",christian
240,"3:41 AM, make that 3:42
Time just keeps rolling on while I'm here stuck like glue
So many things cross my mind
But nothing stays awhile, so frustrating
I just wanna say something worth while, speak through me

Say, say what You wanna say, and say it loudly
Say, say what You wanna say

6:45 AM, man that just can't be right
3 hours have gone by and this is all I've got
My common sense tells me I should get out the way, so You can speak

O Lord, show up or I'll be here all day, speak through me

Say, say what You wanna say, and say it loudly
Say, say what You wanna say, speak through me
If the idea's mine, it's nothing but a waste of time
So won't You say, say what You wanna say

Say, say what You wanna say
Say, say what You wanna say
Say, say what You wanna say (say it loudly)
Say, say what You wanna say",christian
241,"Hallelujah, God has spoken and I know this changes eveything
Hallelujah, praise Him only
Sing the slaves adopted by the King

Glory be to my Father who reigns
For I met Him and I cannot be the same
When in bondage, to Jesus I came
He took my place and He changed my name

Hallelujah Hallelujah...",christian
242,"Ain't no rock, gonna cry in my place
As long as I'm alive I'll glorify his holy name
(REPEAT)

CHORUS
Everybody praise his holy name
As long as I'm alive I'll glorify his holy name
(REPEAT)

Ain't no bird, gonna flap it's feathers
As long as I'm alive I'll glorify his holy name
(REPEAT)

(CHORUS)
Ain't no tree, gonna wave it's branches
As long as I'm alive I'll glorify his holy name
(REPEAT)

(CHORUS)
Ain't no rock, gonna cry in my place
Long as I'm alive, I'll glorify his holy name
(REPEAT)

(CHORUS 2X)",christian
243,"Why do we do the things we do
How can we sing when there seems no reason to
How do we smile when there's not much to smile about
When the world is down who are we to stand and shout
They wonder why we do the things we do

It's all because of this
It's all because of this
We've tasted love, tasted hope, tasted holiness

It's all because of this
It's all because of this
We've tasted love, tasted hope, tasted holiness

And they wonder why, we do the things we do",christian
244,"Your Word Oh Lord is eternal
It stands firm
Your faithfulness continues through all the earth
All creation hangs on Your every word

With the sound of Your voice
Water still, You are Lord over all
With the touch of Your robe, the sick are healed
And for You Jesus we all fall down

My soul finds rest and comfort
From only You
My fortress and my rock
I won't be moved
You are my cornerstone, whose love endures

With the sound of Your voice
Water still, You are Lord over all
With the touch of Your robe, the sick are healed
And for You Jesus we all fall down

And I praise You for I am fearfully and wonderfully made
And I praise You for I am fearfully and wonderfully made

With the sound of Your voice
Water still, You are Lord over all
With the touch of Your robe, the sick are healed
Jesus we all fall down

Water still, you are Lord over all
With the touch of Your robe, the sick are healed
And for You Jesus we all fall down

We fall down, we fall down, yeah",christian
245,"This goes out to everybody
Ready

1-2-X-U

Saw you in a mag
Kissing a man
Saw you in a mag
Kissing a man
Saw you in a mag
Kissing a man
Saw you in a mag
Kissing a man yeah

Saw you in a mag
Kissing a man
Saw you in a mag
Kissing a man
Smoking a fag
Kissing a man
Saw you in a mag
Kissing a man yeah

Got you in a corner [4X]
Got you in a cottage
Got you in a corner [2X]
Oh no no no

Flex Your Head

1-2-X-U

Flex Your Head!",punk
246,"[Verse 1]
Maybe it was no one's fault
I know it wasn't mine
But now that you've moved along
I guess I'm next in line

I thought we had the same ideas
But you, you proved me wrong
I've been played the fool before
But never for quite so long

[Chorus]
Betray, Betray, Betray, Betray
Betray, Betray, Betray, Betray

[Verse 2]
So what now?
Do we shake hands and go our separate ways?
Or do I open my mind and follow you into the haze?

No, I'll see you tomorrow
Same channel, same time, same place
I'm not going anywhere 'cause I quit your fucking race

[Chorus]

[Verse 3]
Goddamit, we were supposed to stay young
And now it's over, it's finished, it's done
No expectations, were on the run
But now it's over, it's finished, it's done

Over and done
The End",punk
247,"[Verse 1]
Get your bravery from a six pack
Get your bravery from a half-pint
Drink your whiskey, drink your grain
Bottoms up, and you don't feel pain
Drink your whiskey, drink your grain
Bottoms up, and you don't feel pain

[Hook]
Go out and fight, fight!
Go out and fight, fight!
Go out and fight, fight!
Go out and fight!
Bottled violence!

[Verse 2]
Lose control of your body
Beat the shit out of somebody
Half-shut eyes don't see who you hit
You don't take any shit!
Half-shut eyes don't see who you hit
You don't take any shit!

[Hook]
Go out and fight, fight!
Go out and fight, fight!
Go out and fight, fight!
Go out and fight!
Bottled violence!
Go out and fight, fight!
Go out and fight, fight!
Go out and fight, fight!
Go out and fight!
Bottled violence!",punk
248,"Get your bravery from a six pack. Get your bravery from a half-pint. Drink
Your whiskey, drink your grain. Bottoms uo and you don't feel pain

(Chorus)
Go out and fight, fight. Bottled Violence
Lose control of your body. Beat the shit out of somebody. Half-shut eyes
Don't see who you hit. But you don't take any shit

(Chorus)",punk
249,"How do you do, I don't figure we've met
My name is Ian, and I'm from Minor Threat
You know I tell them, usually, to be at their best
Catch me in town after every set

(Yeah, yeah)

We don't care
We don't pose
We'll steal your money
We'll steal your shows

I've got some money, and I'm feeling fine
A couple of dollars, everything in time
Well you know, I'm gonna be all right
With the money I'm making off of YOU tonight

(Sucker!)

We don't care
We don't pose
We'll steal your money
We'll steal your shows

(You know something?)

The trouble with money, is that I want more
So let's, let's raise the price at the door
How much tonight, three dollars or four?
You know we'll make a million when we go on tour

(Yeah, that's the way I've been thinking about it)

We don't care
We don't pose
We'll steal your money
We'll steal your shows

(You know that's the way it is, man, it's dog-eat-dog, ha ha!)

I'm taking a walk on the yellow brick road
I only walk where the bricks are made of gold
My mind and body are the only things I've sold
I need a little money 'cause I'm getting old

(Well, that's the way it goes, isn't it? Yeah!)

We don't care
We don't pose
We'll steal your money
We'll steal your shows

Yeah, you don't care and we don't pose
We'll steal your money
We'll steal your shows
That's the way it is in this world...right?
Ain't that right?
Boy, you had us pegged all along...damn!

There's no place like home
There's no place like home
There's no place like home
So where am I?

There's no place like home
There's no place like home
There's no place like home
So where am I?

There's no place like home
There's no place like home
There's no place like home
So where am I?

There's no place like home, right?
There's no place like home
So where am I?

There's no place like home
There's no place like home
So where am I?",punk
